Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2018,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,10.0
2018,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,38.8
2019,Terre-Neuve-et-Labrador,Total,Les deux sexes,Total,10,11.7
2019,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Total,10,15.8
2019,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Total,10,12.5
2019,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Total,10,6.1
2019,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes dans les familles économiques,10,8.9
2019,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,10,15.4
2019,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,10,8.4
2019,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes hors famille économique,10,26.2
2019,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,13.1
2019,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,32.9
2020,Terre-Neuve-et-Labrador,Total,Les deux sexes,Total,10,7.3
2020,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Total,10,8.1
2020,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Total,10,8.5
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Total,10,3.5
2020,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes dans les familles économiques,10,5.4
2020,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,10,8.1
2020,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,10,5.7
2020,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes hors famille économique,10,17.0
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,7.4
2020,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,23.5
2021,Terre-Neuve-et-Labrador,Total,Les deux sexes,Total,10,8.6
2021,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Total,10,10.4
2021,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Total,10,9.6
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Total,10,4.9
2021,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes dans les familles économiques,10,6.3
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,10,2.3
2021,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,10,10.4
2021,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,10,6.4
2021,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes hors famille économique,10,19.9
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,12.1
2021,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,24.4
2022,Terre-Neuve-et-Labrador,Total,Les deux sexes,Total,10,10.4
2022,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Total,10,11.9
2022,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Total,10,11.7
2022,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Total,10,6.1
2022,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes dans les familles économiques,10,6.5
2022,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,10,3.1
2022,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,10,11.7
2022,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,10,4.0
2022,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,10,14.5
2022,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,10,6.0
2022,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes hors famille économique,10,29.0
2022,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,14.3
2022,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,37.6
2023,Terre-Neuve-et-Labrador,Total,Les deux sexes,Total,10,12.0
2023,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Total,10,15.9
2023,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Total,10,13.6
2023,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Total,10,5.5
2023,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes dans les familles économiques,10,8.6
2023,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,10,3.3
2023,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,10,15.9
2023,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,10,7.2
2023,Terre-Neuve-et-Labrador,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,10,29.8
2023,Terre-Neuve-et-Labrador,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,10,8.1
2023,Terre-Neuve-et-Labrador,Total,Les deux sexes,Personnes hors famille économique,10,28.0
2023,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,10,11.7
2023,Terre-Neuve-et-Labrador,,Les deux sexes,Personnes non âgées hors famille économique,10,37.5
2018,Territoires du Nord-Ouest,Total,Les deux sexes,Total,61,16.5
2018,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Total,61,18.8
2018,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Total,61,14.6
2018,Territoires du Nord-Ouest,65 ans et plus,Les deux sexes,Total,61,24.7
2018,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes dans les familles économiques,61,14.2
2018,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,61,18.8
2018,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,61,12.0
2018,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes hors famille économique,61,29.4
2018,Territoires du Nord-Ouest,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,61,39.7
2018,Territoires du Nord-Ouest,,Les deux sexes,Personnes non âgées hors famille économique,61,26.7
2019,Territoires du Nord-Ouest,Total,Les deux sexes,Total,61,12.6
2019,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Total,61,16.6
2019,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Total,61,8.9
2019,Territoires du Nord-Ouest,65 ans et plus,Les deux sexes,Total,61,28.9
2019,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes dans les familles économiques,61,10.9
2019,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,61,16.6
2019,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,61,8.3
2019,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes hors famille économique,61,21.7
2019,Territoires du Nord-Ouest,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,61,44.6
2020,Territoires du Nord-Ouest,Total,Les deux sexes,Total,61,11.0
2020,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Total,61,9.0
2020,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes hors famille économique,61,18.8
2020,Territoires du Nord-Ouest,,Les deux sexes,Personnes non âgées hors famille économique,61,19.0
2021,Territoires du Nord-Ouest,Total,Les deux sexes,Total,61,15.2
2021,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Total,61,14.5
2021,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes dans les familles économiques,61,12.8
2021,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes hors famille économique,61,28.4
2021,Territoires du Nord-Ouest,,Les deux sexes,Personnes non âgées hors famille économique,61,28.9
2022,Territoires du Nord-Ouest,Total,Les deux sexes,Total,61,17.9
2022,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Total,61,19.6
2022,Territoires du Nord-Ouest,18 à 64 ans,Les deux sexes,Total,61,17.1
2022,Territoires du Nord-Ouest,65 ans et plus,Les deux sexes,Total,61,19.3
2022,Territoires du Nord-Ouest,Total,Les deux sexes,Personnes dans les familles économiques,61,16.7
2022,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,61,19.6
2022,Territoires du Nord-Ouest,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,61,22.3
