Year,Geography,Age group,Gender,Economic family type,GeoCode,Value
2023,Saskatchewan,65 years and over,Woman+,Seniors not in an economic family,47,10.6
2023,Saskatchewan,,All genders,Non-seniors not in an economic family,47,35.4
2023,Saskatchewan,,Man+,Non-seniors not in an economic family,47,32.8
2023,Saskatchewan,,Woman+,Non-seniors not in an economic family,47,39.0
2018,Territories,Total,All genders,Total,,22.6
2018,Territories,Under 18 years,All genders,Total,,31.3
2018,Territories,18 to 64 years,All genders,Total,,18.6
2018,Territories,65 years and over,All genders,Total,,25.2
2018,Territories,Total,Man+,Total,,21.9
2018,Territories,Under 18 years,Man+,Total,,26.6
2018,Territories,18 to 64 years,Man+,Total,,19.2
2018,Territories,65 years and over,Man+,Total,,27.8
2018,Territories,Total,Woman+,Total,,23.3
2018,Territories,Under 18 years,Woman+,Total,,36.2
2018,Territories,18 to 64 years,Woman+,Total,,18.0
2018,Territories,65 years and over,Woman+,Total,,22.2
2018,Territories,Total,All genders,Persons in economic families,,22.1
2018,Territories,Total,Man+,Persons in economic families,,20.6
2018,Territories,Total,Woman+,Persons in economic families,,23.7
2018,Territories,65 years and over,All genders,Seniors in economic families,,17.2
2018,Territories,65 years and over,Woman+,Seniors in economic families,,18.5
2018,Territories,Under 18 years,All genders,Persons in economic families,,31.3
2018,Territories,Under 18 years,All genders,Persons in couple families with children,,28.8
2018,Territories,18 to 64 years,All genders,Persons in economic families,,17.8
2018,Territories,18 to 64 years,Man+,Persons in economic families,,17.8
2018,Territories,18 to 64 years,Woman+,Persons in economic families,,17.8
2018,Territories,Total,All genders,Persons not in an economic family,,25.2
2018,Territories,Total,Man+,Persons not in an economic family,,28.7
2018,Territories,Total,Woman+,Persons not in an economic family,,20.9
2018,Territories,65 years and over,All genders,Seniors not in an economic family,,37.1
2018,Territories,65 years and over,Man+,Seniors not in an economic family,,45.7
2018,Territories,65 years and over,Woman+,Seniors not in an economic family,,27.5
2018,Territories,,All genders,Non-seniors not in an economic family,,22.0
2018,Territories,,Man+,Non-seniors not in an economic family,,24.4
2018,Territories,,Woman+,Non-seniors not in an economic family,,19.0
2019,Territories,Total,All genders,Total,,18.7
2019,Territories,Under 18 years,All genders,Total,,25.3
2019,Territories,18 to 64 years,All genders,Total,,15.8
2019,Territories,65 years and over,All genders,Total,,18.9
2019,Territories,Total,Man+,Total,,19.4
2019,Territories,Under 18 years,Man+,Total,,24.9
2019,Territories,18 to 64 years,Man+,Total,,16.7
2019,Territories,65 years and over,Man+,Total,,21.8
2019,Territories,Total,Woman+,Total,,18.0
2019,Territories,Under 18 years,Woman+,Total,,25.8
2019,Territories,18 to 64 years,Woman+,Total,,15.0
2019,Territories,65 years and over,Woman+,Total,,15.7
2019,Territories,Total,All genders,Persons in economic families,,17.6
2019,Territories,Total,Man+,Persons in economic families,,17.2
2019,Territories,Total,Woman+,Persons in economic families,,18.0
2019,Territories,65 years and over,All genders,Seniors in economic families,,10.1
2019,Territories,65 years and over,Man+,Seniors in economic families,,11.8
2019,Territories,Under 18 years,All genders,Persons in economic families,,25.3
2019,Territories,Under 18 years,All genders,Persons in couple families with children,,22.4
2019,Territories,18 to 64 years,All genders,Persons in economic families,,14.2
2019,Territories,18 to 64 years,Man+,Persons in economic families,,13.4
2019,Territories,18 to 64 years,Woman+,Persons in economic families,,14.9
2019,Territories,Total,All genders,Persons not in an economic family,,24.8
2019,Territories,Total,Man+,Persons not in an economic family,,29.7
2019,Territories,Total,Woman+,Persons not in an economic family,,18.5
2019,Territories,65 years and over,All genders,Seniors not in an economic family,,33.0
2019,Territories,65 years and over,Man+,Seniors not in an economic family,,39.3
2019,Territories,65 years and over,Woman+,Seniors not in an economic family,,26.8
2019,Territories,,All genders,Non-seniors not in an economic family,,22.7
2019,Territories,,Man+,Non-seniors not in an economic family,,27.6
2019,Territories,,Woman+,Non-seniors not in an economic family,,15.9
2020,Territories,Total,All genders,Total,,16.3
2020,Territories,Under 18 years,All genders,Total,,22.8
2020,Territories,18 to 64 years,All genders,Total,,14.5
2020,Territories,65 years and over,All genders,Total,,9.8
2020,Territories,Total,Man+,Total,,16.6
2020,Territories,Under 18 years,Man+,Total,,22.3
2020,Territories,18 to 64 years,Man+,Total,,14.8
2020,Territories,Total,Woman+,Total,,16.1
2020,Territories,Under 18 years,Woman+,Total,,23.3
2020,Territories,18 to 64 years,Woman+,Total,,14.1
2020,Territories,Total,All genders,Persons in economic families,,14.8
2020,Territories,Total,Man+,Persons in economic families,,14.4
2020,Territories,Total,Woman+,Persons in economic families,,15.2
2020,Territories,Under 18 years,All genders,Persons in economic families,,22.7
2020,Territories,Under 18 years,All genders,Persons in couple families with children,,21.5
2020,Territories,18 to 64 years,All genders,Persons in economic families,,11.7
2020,Territories,18 to 64 years,Man+,Persons in economic families,,11.4
2020,Territories,18 to 64 years,Woman+,Persons in economic families,,12.0
2020,Territories,Total,All genders,Persons not in an economic family,,23.9
2020,Territories,Total,Man+,Persons not in an economic family,,26.0
2020,Territories,Total,Woman+,Persons not in an economic family,,21.1
2020,Territories,,All genders,Non-seniors not in an economic family,,25.5
2020,Territories,,Man+,Non-seniors not in an economic family,,25.7
2020,Territories,,Woman+,Non-seniors not in an economic family,,25.1
2021,Territories,Total,All genders,Total,,16.8
2021,Territories,Under 18 years,All genders,Total,,22.2
2021,Territories,18 to 64 years,All genders,Total,,15.3
2021,Territories,65 years and over,All genders,Total,,11.4
2021,Territories,Total,Man+,Total,,18.1
2021,Territories,Under 18 years,Man+,Total,,17.8
2021,Territories,18 to 64 years,Man+,Total,,19.0
2021,Territories,Total,Woman+,Total,,15.4
2021,Territories,Under 18 years,Woman+,Total,,26.7
2021,Territories,18 to 64 years,Woman+,Total,,11.6
2021,Territories,Total,All genders,Persons in economic families,,15.4
2021,Territories,Total,Man+,Persons in economic families,,16.2
2021,Territories,Total,Woman+,Persons in economic families,,14.6
2021,Territories,Under 18 years,All genders,Persons in economic families,,22.0
2021,Territories,Under 18 years,All genders,Persons in couple families with children,,13.6
2021,Territories,Under 18 years,All genders,Persons in all other economic families,,41.6
2021,Territories,18 to 64 years,All genders,Persons in economic families,,13.0
2021,Territories,18 to 64 years,Man+,Persons in economic families,,16.7
2021,Territories,18 to 64 years,Woman+,Persons in economic families,,9.8
2021,Territories,Total,All genders,Persons not in an economic family,,23.7
2021,Territories,Total,Man+,Persons not in an economic family,,25.7
2021,Territories,Total,Woman+,Persons not in an economic family,,20.8
2021,Territories,,All genders,Non-seniors not in an economic family,,25.3
2021,Territories,,Man+,Non-seniors not in an economic family,,26.9
2022,Territories,Total,All genders,Total,,21.4
2022,Territories,Under 18 years,All genders,Total,,29.1
2022,Territories,18 to 64 years,All genders,Total,,18.5
2022,Territories,65 years and over,All genders,Total,,20.4
2022,Territories,Total,Man+,Total,,22.9
2022,Territories,Under 18 years,Man+,Total,,28.8
2022,Territories,18 to 64 years,Man+,Total,,20.2
2022,Territories,65 years and over,Man+,Total,,24.5
2022,Territories,Total,Woman+,Total,,19.9
2022,Territories,Under 18 years,Woman+,Total,,29.4
2022,Territories,18 to 64 years,Woman+,Total,,16.7
2022,Territories,65 years and over,Woman+,Total,,16.0
2022,Territories,Total,All genders,Persons in economic families,,20.1
2022,Territories,Total,Man+,Persons in economic families,,20.4
2022,Territories,Total,Woman+,Persons in economic families,,19.7
2022,Territories,65 years and over,All genders,Seniors in economic families,,12.0
2022,Territories,65 years and over,Man+,Seniors in economic families,,10.8
2022,Territories,65 years and over,Woman+,Seniors in economic families,,13.4
2022,Territories,Under 18 years,All genders,Persons in economic families,,29.0
2022,Territories,Under 18 years,All genders,Persons in couple families with children,,26.3
2022,Territories,Under 18 years,All genders,Persons in all other economic families,,41.6
2022,Territories,18 to 64 years,All genders,Persons in economic families,,16.4
2022,Territories,18 to 64 years,Man+,Persons in economic families,,17.0
2022,Territories,18 to 64 years,Woman+,Persons in economic families,,15.7
2022,Territories,Total,All genders,Persons not in an economic family,,28.4
2022,Territories,Total,Man+,Persons not in an economic family,,35.1
2022,Territories,Total,Woman+,Persons not in an economic family,,20.7
2022,Territories,65 years and over,All genders,Seniors not in an economic family,,31.4
2022,Territories,65 years and over,Man+,Seniors not in an economic family,,42.8
2022,Territories,65 years and over,Woman+,Seniors not in an economic family,,19.3
2022,Territories,,All genders,Non-seniors not in an economic family,,27.4
2022,Territories,,Man+,Non-seniors not in an economic family,,32.6
2022,Territories,,Woman+,Non-seniors not in an economic family,,21.3
2023,Territories,Total,All genders,Total,,18.5
2023,Territories,Under 18 years,All genders,Total,,24.6
2023,Territories,18 to 64 years,All genders,Total,,15.9
2023,Territories,65 years and over,All genders,Total,,19.7
2023,Territories,Total,Man+,Total,,20.0
2023,Territories,Under 18 years,Man+,Total,,26.0
2023,Territories,18 to 64 years,Man+,Total,,17.3
2023,Territories,65 years and over,Man+,Total,,20.8
2023,Territories,Total,Woman+,Total,,17.0
2023,Territories,Under 18 years,Woman+,Total,,23.1
2023,Territories,18 to 64 years,Woman+,Total,,14.4
2023,Territories,65 years and over,Woman+,Total,,18.5
2023,Territories,Total,All genders,Persons in economic families,,17.1
2023,Territories,Total,Man+,Persons in economic families,,17.6
2023,Territories,Total,Woman+,Persons in economic families,,16.6
2023,Territories,65 years and over,All genders,Seniors in economic families,,13.9
2023,Territories,Under 18 years,All genders,Persons in economic families,,24.6
2023,Territories,Under 18 years,All genders,Persons in couple families with children,,20.4
2023,Territories,18 to 64 years,All genders,Persons in economic families,,13.8
2023,Territories,18 to 64 years,Man+,Persons in economic families,,13.6
2023,Territories,18 to 64 years,Woman+,Persons in economic families,,13.9
2023,Territories,Total,All genders,Persons not in an economic family,,25.4
2023,Territories,Total,Man+,Persons not in an economic family,,30.7
2023,Territories,Total,Woman+,Persons not in an economic family,,19.2
2023,Territories,65 years and over,All genders,Seniors not in an economic family,,28.1
2023,Territories,65 years and over,Man+,Seniors not in an economic family,,29.7
2023,Territories,65 years and over,Woman+,Seniors not in an economic family,,26.3
2023,Territories,,All genders,Non-seniors not in an economic family,,24.6
2023,Territories,,Man+,Non-seniors not in an economic family,,31.0
2023,Territories,,Woman+,Non-seniors not in an economic family,,16.9
2015,"Toronto, Ontario",Total,All genders,Total,,19.2
2015,"Toronto, Ontario",Under 18 years,All genders,Total,,23.9
2015,"Toronto, Ontario",18 to 64 years,All genders,Total,,19.9
2015,"Toronto, Ontario",65 years and over,All genders,Total,,8.6
2015,"Toronto, Ontario",Total,Man+,Total,,18.6
2015,"Toronto, Ontario",Under 18 years,Man+,Total,,22.9
2015,"Toronto, Ontario",18 to 64 years,Man+,Total,,19.4
2015,"Toronto, Ontario",65 years and over,Man+,Total,,6.5
2015,"Toronto, Ontario",Total,Woman+,Total,,19.8
2015,"Toronto, Ontario",Under 18 years,Woman+,Total,,24.9
2015,"Toronto, Ontario",18 to 64 years,Woman+,Total,,20.3
2015,"Toronto, Ontario",65 years and over,Woman+,Total,,10.2
2015,"Toronto, Ontario",Total,All genders,Persons in economic families,,16.0
2015,"Toronto, Ontario",Total,Man+,Persons in economic families,,15.5
2015,"Toronto, Ontario",Total,Woman+,Persons in economic families,,16.5
2015,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,5.9
2015,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,6.8
2015,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,23.9
2015,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,23.1
2015,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,15.0
2015,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,14.6
2015,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,15.3
2015,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,39.6
2015,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,38.7
2015,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,40.3
2015,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,18.2
2015,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,19.8
2015,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,45.1
2015,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,42.6
2015,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,47.9
2016,"Toronto, Ontario",Total,All genders,Total,,17.6
2016,"Toronto, Ontario",Under 18 years,All genders,Total,,21.0
2016,"Toronto, Ontario",18 to 64 years,All genders,Total,,18.2
2016,"Toronto, Ontario",65 years and over,All genders,Total,,9.8
2016,"Toronto, Ontario",Total,Man+,Total,,15.9
2016,"Toronto, Ontario",Under 18 years,Man+,Total,,16.8
2016,"Toronto, Ontario",18 to 64 years,Man+,Total,,16.7
2016,"Toronto, Ontario",65 years and over,Man+,Total,,11.0
2016,"Toronto, Ontario",Total,Woman+,Total,,19.1
2016,"Toronto, Ontario",Under 18 years,Woman+,Total,,25.0
2016,"Toronto, Ontario",18 to 64 years,Woman+,Total,,19.7
2016,"Toronto, Ontario",65 years and over,Woman+,Total,,8.8
2016,"Toronto, Ontario",Total,All genders,Persons in economic families,,14.7
2016,"Toronto, Ontario",Total,Man+,Persons in economic families,,12.9
2016,"Toronto, Ontario",Total,Woman+,Persons in economic families,,16.3
2016,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,6.9
2016,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,7.8
2016,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,5.9
2016,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,21.0
2016,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,16.3
2016,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,13.9
2016,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,12.5
2016,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,15.2
2016,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,37.1
2016,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,37.0
2016,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,37.2
2016,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,20.5
2016,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,31.6
2016,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,16.2
2016,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,42.2
2016,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,37.8
2016,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,47.3
2017,"Toronto, Ontario",Total,All genders,Total,,14.4
2017,"Toronto, Ontario",Under 18 years,All genders,Total,,15.4
2017,"Toronto, Ontario",18 to 64 years,All genders,Total,,15.6
2017,"Toronto, Ontario",65 years and over,All genders,Total,,7.2
2017,"Toronto, Ontario",Total,Man+,Total,,14.3
2017,"Toronto, Ontario",Under 18 years,Man+,Total,,14.0
2017,"Toronto, Ontario",18 to 64 years,Man+,Total,,15.7
2017,"Toronto, Ontario",65 years and over,Man+,Total,,7.7
2017,"Toronto, Ontario",Total,Woman+,Total,,14.5
2017,"Toronto, Ontario",Under 18 years,Woman+,Total,,16.8
2017,"Toronto, Ontario",18 to 64 years,Woman+,Total,,15.5
2017,"Toronto, Ontario",65 years and over,Woman+,Total,,6.8
2017,"Toronto, Ontario",Total,All genders,Persons in economic families,,11.4
2017,"Toronto, Ontario",Total,Man+,Persons in economic families,,10.7
2017,"Toronto, Ontario",Total,Woman+,Persons in economic families,,12.0
2017,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,4.2
2017,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,5.2
2017,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,15.1
2017,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,12.5
2017,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,11.4
2017,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,10.7
2017,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,12.0
2017,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,35.5
2017,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,39.6
2017,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,31.7
2017,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,17.5
2017,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,22.9
2017,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,15.3
2017,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,41.3
2017,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,42.5
2017,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,39.9
2018,"Toronto, Ontario",Total,All genders,Total,,13.9
2018,"Toronto, Ontario",Under 18 years,All genders,Total,,14.5
2018,"Toronto, Ontario",18 to 64 years,All genders,Total,,15.1
2018,"Toronto, Ontario",65 years and over,All genders,Total,,7.7
2018,"Toronto, Ontario",Total,Man+,Total,,14.9
2018,"Toronto, Ontario",Under 18 years,Man+,Total,,15.4
2018,"Toronto, Ontario",18 to 64 years,Man+,Total,,16.1
2018,"Toronto, Ontario",65 years and over,Man+,Total,,8.5
2018,"Toronto, Ontario",Total,Woman+,Total,,12.9
2018,"Toronto, Ontario",Under 18 years,Woman+,Total,,13.5
2018,"Toronto, Ontario",18 to 64 years,Woman+,Total,,14.2
2018,"Toronto, Ontario",65 years and over,Woman+,Total,,7.0
2018,"Toronto, Ontario",Total,All genders,Persons in economic families,,9.9
2018,"Toronto, Ontario",Total,Man+,Persons in economic families,,9.6
2018,"Toronto, Ontario",Total,Woman+,Persons in economic families,,10.2
2018,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,4.1
2018,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,4.4
2018,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,3.9
2018,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,14.0
2018,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,10.3
2018,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,9.7
2018,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,8.8
2018,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,10.6
2018,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,37.1
2018,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,43.4
2018,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,30.1
2018,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,18.4
2018,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,23.8
2018,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,14.9
2018,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,43.7
2018,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,48.0
2018,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,37.9
2019,"Toronto, Ontario",Total,All genders,Total,,13.1
2019,"Toronto, Ontario",Under 18 years,All genders,Total,,16.6
2019,"Toronto, Ontario",18 to 64 years,All genders,Total,,13.2
2019,"Toronto, Ontario",65 years and over,All genders,Total,,8.2
2019,"Toronto, Ontario",Total,Man+,Total,,12.2
2019,"Toronto, Ontario",Under 18 years,Man+,Total,,15.7
2019,"Toronto, Ontario",18 to 64 years,Man+,Total,,12.0
2019,"Toronto, Ontario",65 years and over,Man+,Total,,7.9
2019,"Toronto, Ontario",Total,Woman+,Total,,14.0
2019,"Toronto, Ontario",Under 18 years,Woman+,Total,,17.5
2019,"Toronto, Ontario",18 to 64 years,Woman+,Total,,14.3
2019,"Toronto, Ontario",65 years and over,Woman+,Total,,8.4
2019,"Toronto, Ontario",Total,All genders,Persons in economic families,,11.0
2019,"Toronto, Ontario",Total,Man+,Persons in economic families,,10.1
2019,"Toronto, Ontario",Total,Woman+,Persons in economic families,,11.9
2019,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,6.2
2019,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,6.3
2019,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,6.1
2019,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,16.6
2019,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,13.0
2019,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,10.0
2019,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,8.9
2019,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,11.1
2019,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,27.2
2019,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,27.8
2019,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,26.7
2019,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,13.3
2019,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,13.8
2019,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,13.1
2019,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,33.6
2019,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,32.4
2019,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,34.7
2020,"Toronto, Ontario",Total,All genders,Total,,8.7
2020,"Toronto, Ontario",Under 18 years,All genders,Total,,9.1
2020,"Toronto, Ontario",18 to 64 years,All genders,Total,,9.6
2020,"Toronto, Ontario",65 years and over,All genders,Total,,4.3
2020,"Toronto, Ontario",Total,Man+,Total,,8.8
2020,"Toronto, Ontario",Under 18 years,Man+,Total,,8.9
2020,"Toronto, Ontario",18 to 64 years,Man+,Total,,9.7
2020,"Toronto, Ontario",65 years and over,Man+,Total,,4.3
2020,"Toronto, Ontario",Total,Woman+,Total,,8.7
2020,"Toronto, Ontario",Under 18 years,Woman+,Total,,9.2
2020,"Toronto, Ontario",18 to 64 years,Woman+,Total,,9.6
2020,"Toronto, Ontario",65 years and over,Woman+,Total,,4.2
2020,"Toronto, Ontario",Total,All genders,Persons in economic families,,5.6
2020,"Toronto, Ontario",Total,Man+,Persons in economic families,,5.2
2020,"Toronto, Ontario",Total,Woman+,Persons in economic families,,5.9
2020,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,2.2
2020,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,8.9
2020,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,5.9
2020,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,5.1
2020,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,4.6
2020,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,5.5
2020,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,27.2
2020,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,28.1
2020,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,26.1
2020,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,10.4
2020,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,14.6
2020,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,8.3
2020,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,32.9
2020,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,30.7
2020,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,36.2
2021,"Toronto, Ontario",Total,All genders,Total,,9.6
2021,"Toronto, Ontario",Under 18 years,All genders,Total,,9.1
2021,"Toronto, Ontario",18 to 64 years,All genders,Total,,10.2
2021,"Toronto, Ontario",65 years and over,All genders,Total,,7.3
2021,"Toronto, Ontario",Total,Man+,Total,,9.4
2021,"Toronto, Ontario",Under 18 years,Man+,Total,,8.7
2021,"Toronto, Ontario",18 to 64 years,Man+,Total,,10.0
2021,"Toronto, Ontario",65 years and over,Man+,Total,,7.3
2021,"Toronto, Ontario",Total,Woman+,Total,,9.8
2021,"Toronto, Ontario",Under 18 years,Woman+,Total,,9.6
2021,"Toronto, Ontario",18 to 64 years,Woman+,Total,,10.5
2021,"Toronto, Ontario",65 years and over,Woman+,Total,,7.3
2021,"Toronto, Ontario",Total,All genders,Persons in economic families,,6.3
2021,"Toronto, Ontario",Total,Man+,Persons in economic families,,5.7
2021,"Toronto, Ontario",Total,Woman+,Persons in economic families,,7.0
2021,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,3.3
2021,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,3.6
2021,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,3.0
2021,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,9.0
2021,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,7.7
2021,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,6.1
2021,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,5.1
2021,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,7.0
2021,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,27.6
2021,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,29.6
2021,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,25.7
2021,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,18.8
2021,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,21.2
2021,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,17.4
2021,"Toronto, Ontario",,All genders,Non-seniors not in an economic family,,30.7
2021,"Toronto, Ontario",,Man+,Non-seniors not in an economic family,,31.5
2021,"Toronto, Ontario",,Woman+,Non-seniors not in an economic family,,29.6
2022,"Toronto, Ontario",Total,All genders,Total,,13.0
2022,"Toronto, Ontario",Under 18 years,All genders,Total,,13.7
2022,"Toronto, Ontario",18 to 64 years,All genders,Total,,13.7
2022,"Toronto, Ontario",65 years and over,All genders,Total,,9.4
2022,"Toronto, Ontario",Total,Man+,Total,,13.0
2022,"Toronto, Ontario",Under 18 years,Man+,Total,,14.8
2022,"Toronto, Ontario",18 to 64 years,Man+,Total,,13.5
2022,"Toronto, Ontario",65 years and over,Man+,Total,,8.3
2022,"Toronto, Ontario",Total,Woman+,Total,,13.0
2022,"Toronto, Ontario",Under 18 years,Woman+,Total,,12.5
2022,"Toronto, Ontario",18 to 64 years,Woman+,Total,,13.9
2022,"Toronto, Ontario",65 years and over,Woman+,Total,,10.3
2022,"Toronto, Ontario",Total,All genders,Persons in economic families,,9.4
2022,"Toronto, Ontario",Total,Man+,Persons in economic families,,9.3
2022,"Toronto, Ontario",Total,Woman+,Persons in economic families,,9.4
2022,"Toronto, Ontario",65 years and over,All genders,Seniors in economic families,,5.7
2022,"Toronto, Ontario",65 years and over,Man+,Seniors in economic families,,5.1
2022,"Toronto, Ontario",65 years and over,Woman+,Seniors in economic families,,6.3
2022,"Toronto, Ontario",Under 18 years,All genders,Persons in economic families,,13.6
2022,"Toronto, Ontario",Under 18 years,All genders,Persons in couple families with children,,11.6
2022,"Toronto, Ontario",Under 18 years,All genders,Persons in all other economic families,,12.4
2022,"Toronto, Ontario",18 to 64 years,All genders,Persons in economic families,,8.7
2022,"Toronto, Ontario",18 to 64 years,Man+,Persons in economic families,,8.4
2022,"Toronto, Ontario",18 to 64 years,Woman+,Persons in economic families,,9.1
2022,"Toronto, Ontario",Total,All genders,Persons not in an economic family,,33.3
2022,"Toronto, Ontario",Total,Man+,Persons not in an economic family,,33.8
2022,"Toronto, Ontario",Total,Woman+,Persons not in an economic family,,32.9
2022,"Toronto, Ontario",65 years and over,All genders,Seniors not in an economic family,,20.4
2022,"Toronto, Ontario",65 years and over,Man+,Seniors not in an economic family,,23.1
2022,"Toronto, Ontario",65 years and over,Woman+,Seniors not in an economic family,,19.1
