Year,Units,Géographie,Type de famille économique,GeoCode,Value
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,87200.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,82000.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,108100.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,122800.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples,,110900.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec des enfants,,137600.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,174300.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families,,71500.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a man+,,82400.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a woman+,,69600.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,93400.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,42600.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,37100.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior men+ not in an economic family,,38700.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior women+ not in an economic family,,35900.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,44900.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior men+ not in an economic family,,45700.0
2022,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior women+ not in an economic family,,43800.0
2023,Dollars constants de 2024,Canada,Familles économiques,,107000.0
2023,Dollars constants de 2024,Canada,Familles de personnes âgées,,81300.0
2023,Dollars constants de 2024,Canada,Couples de personnes âgées,,78900.0
2023,Dollars constants de 2024,Canada,Autres familles de personnes âgées,,93900.0
2023,Dollars constants de 2024,Canada,Familles de personnes non âgées,,115700.0
2023,Dollars constants de 2024,Canada,Couples,,104200.0
2023,Dollars constants de 2024,Canada,Couples avec des enfants,,129300.0
2023,Dollars constants de 2024,Canada,Couples avec d'autres personnes apparentées,,163300.0
2023,Dollars constants de 2024,Canada,One-parent families,,67000.0
2023,Dollars constants de 2024,Canada,One-parent families in which the parent is a man+,,75000.0
2023,Dollars constants de 2024,Canada,One-parent families in which the parent is a woman+,,64800.0
2023,Dollars constants de 2024,Canada,Autres familles de personnes non âgées,,91700.0
2023,Dollars constants de 2024,Canada,Personnes hors famille économique,,40800.0
2023,Dollars constants de 2024,Canada,Personnes âgées hors famille économique,,37300.0
2023,Dollars constants de 2024,Canada,Senior men+ not in an economic family,,38300.0
2023,Dollars constants de 2024,Canada,Senior women+ not in an economic family,,37000.0
2023,Dollars constants de 2024,Canada,Personnes non âgées hors famille économique,,42500.0
2023,Dollars constants de 2024,Canada,Non-senior men+ not in an economic family,,45000.0
2023,Dollars constants de 2024,Canada,Non-senior women+ not in an economic family,,40400.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,63900.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques,,90200.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes âgées,,70100.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Couples de personnes âgées,,69500.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes âgées,,73300.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes non âgées,,100200.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Couples,,90900.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec des enfants,,115800.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,141800.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families,,57500.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a man+,,60700.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a woman+,,57100.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes non âgées,,80100.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Personnes hors famille économique,,35100.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Personnes âgées hors famille économique,,31400.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Senior men+ not in an economic family,,31200.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Senior women+ not in an economic family,,31500.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,37600.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior men+ not in an economic family,,38600.0
2023,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior women+ not in an economic family,,36700.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,65500.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques,10,91500.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,67000.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,66100.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,69500.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,104600.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples,10,94400.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples avec des enfants,10,127100.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,142000.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families,10,55300.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families in which the parent is a man+,10,53900.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families in which the parent is a woman+,10,55400.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,68600.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,33800.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,31800.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Senior men+ not in an economic family,10,33100.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Senior women+ not in an economic family,10,31500.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,36000.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Non-senior men+ not in an economic family,10,37800.0
2023,Dollars constants de 2024,Terre-Neuve-et-Labrador,Non-senior women+ not in an economic family,10,34500.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,65700.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Familles économiques,11,93700.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Familles de personnes âgées,11,75100.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Couples de personnes âgées,11,74100.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,84900.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Familles de personnes non âgées,11,102400.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Couples,11,93800.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Couples avec des enfants,11,113800.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,148800.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families,11,59200.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families in which the parent is a man+,11,
2023,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families in which the parent is a woman+,11,62200.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,72400.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes hors famille économique,11,35700.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,32900.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Senior men+ not in an economic family,11,32000.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Senior women+ not in an economic family,11,33300.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,37200.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Non-senior men+ not in an economic family,11,38600.0
2023,Dollars constants de 2024,Île-du-Prince-Édouard,Non-senior women+ not in an economic family,11,35400.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,62700.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Familles économiques,12,89500.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Familles de personnes âgées,12,71400.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Couples de personnes âgées,12,70600.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Autres familles de personnes âgées,12,74200.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Familles de personnes non âgées,12,98200.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Couples,12,88700.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Couples avec des enfants,12,113900.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,140700.0
2023,Dollars constants de 2024,Nouvelle-Écosse,One-parent families,12,59000.0
2023,Dollars constants de 2024,Nouvelle-Écosse,One-parent families in which the parent is a man+,12,60400.0
2023,Dollars constants de 2024,Nouvelle-Écosse,One-parent families in which the parent is a woman+,12,58100.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Autres familles de personnes non âgées,12,83600.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Personnes hors famille économique,12,34700.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Personnes âgées hors famille économique,12,31100.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Senior men+ not in an economic family,12,29900.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Senior women+ not in an economic family,12,32100.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,36700.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Non-senior men+ not in an economic family,12,38300.0
2023,Dollars constants de 2024,Nouvelle-Écosse,Non-senior women+ not in an economic family,12,35500.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,64700.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Familles économiques,13,89500.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Familles de personnes âgées,13,69400.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Couples de personnes âgées,13,68700.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Autres familles de personnes âgées,13,72300.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Familles de personnes non âgées,13,98900.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Couples,13,90500.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Couples avec des enfants,13,110800.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,142300.0
2023,Dollars constants de 2024,Nouveau-Brunswick,One-parent families,13,57900.0
2023,Dollars constants de 2024,Nouveau-Brunswick,One-parent families in which the parent is a man+,13,65700.0
2023,Dollars constants de 2024,Nouveau-Brunswick,One-parent families in which the parent is a woman+,13,57500.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Autres familles de personnes non âgées,13,86000.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Personnes hors famille économique,13,36500.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Personnes âgées hors famille économique,13,31000.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Senior men+ not in an economic family,13,32100.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Senior women+ not in an economic family,13,30400.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,39000.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Non-senior men+ not in an economic family,13,39100.0
2023,Dollars constants de 2024,Nouveau-Brunswick,Non-senior women+ not in an economic family,13,38600.0
2023,Dollars constants de 2024,Québec,Familles économiques et personnes hors famille économique,24,68300.0
2023,Dollars constants de 2024,Québec,Familles économiques,24,99200.0
2023,Dollars constants de 2024,Québec,Familles de personnes âgées,24,72200.0
2023,Dollars constants de 2024,Québec,Couples de personnes âgées,24,70800.0
2023,Dollars constants de 2024,Québec,Autres familles de personnes âgées,24,81600.0
2023,Dollars constants de 2024,Québec,Familles de personnes non âgées,24,110400.0
2023,Dollars constants de 2024,Québec,Couples,24,97200.0
2023,Dollars constants de 2024,Québec,Couples avec des enfants,24,129200.0
2023,Dollars constants de 2024,Québec,Couples avec d'autres personnes apparentées,24,162000.0
2023,Dollars constants de 2024,Québec,One-parent families,24,70100.0
2023,Dollars constants de 2024,Québec,One-parent families in which the parent is a man+,24,75100.0
2023,Dollars constants de 2024,Québec,One-parent families in which the parent is a woman+,24,67500.0
2023,Dollars constants de 2024,Québec,Autres familles de personnes non âgées,24,85300.0
2023,Dollars constants de 2024,Québec,Personnes hors famille économique,24,39900.0
2023,Dollars constants de 2024,Québec,Personnes âgées hors famille économique,24,34700.0
2023,Dollars constants de 2024,Québec,Senior men+ not in an economic family,24,35600.0
2023,Dollars constants de 2024,Québec,Senior women+ not in an economic family,24,34200.0
2023,Dollars constants de 2024,Québec,Personnes non âgées hors famille économique,24,43200.0
2023,Dollars constants de 2024,Québec,Non-senior men+ not in an economic family,24,45000.0
2023,Dollars constants de 2024,Québec,Non-senior women+ not in an economic family,24,41600.0
2023,Dollars constants de 2024,Ontario,Familles économiques et personnes hors famille économique,35,79400.0
2023,Dollars constants de 2024,Ontario,Familles économiques,35,111200.0
2023,Dollars constants de 2024,Ontario,Familles de personnes âgées,35,87500.0
2023,Dollars constants de 2024,Ontario,Couples de personnes âgées,35,84700.0
2023,Dollars constants de 2024,Ontario,Autres familles de personnes âgées,35,98600.0
2023,Dollars constants de 2024,Ontario,Familles de personnes non âgées,35,118800.0
2023,Dollars constants de 2024,Ontario,Couples,35,108500.0
2023,Dollars constants de 2024,Ontario,Couples avec des enfants,35,129200.0
2023,Dollars constants de 2024,Ontario,Couples avec d'autres personnes apparentées,35,167100.0
2023,Dollars constants de 2024,Ontario,One-parent families,35,67700.0
2023,Dollars constants de 2024,Ontario,One-parent families in which the parent is a man+,35,76400.0
2023,Dollars constants de 2024,Ontario,One-parent families in which the parent is a woman+,35,64800.0
2023,Dollars constants de 2024,Ontario,Autres familles de personnes non âgées,35,95900.0
2023,Dollars constants de 2024,Ontario,Personnes hors famille économique,35,41600.0
2023,Dollars constants de 2024,Ontario,Personnes âgées hors famille économique,35,41000.0
2023,Dollars constants de 2024,Ontario,Senior men+ not in an economic family,35,43000.0
2023,Dollars constants de 2024,Ontario,Senior women+ not in an economic family,35,40100.0
2023,Dollars constants de 2024,Ontario,Personnes non âgées hors famille économique,35,41800.0
2023,Dollars constants de 2024,Ontario,Non-senior men+ not in an economic family,35,43600.0
2023,Dollars constants de 2024,Ontario,Non-senior women+ not in an economic family,35,40200.0
2023,Dollars constants de 2024,Provinces des Prairies,Familles économiques et personnes hors famille économique,,81200.0
2023,Dollars constants de 2024,Provinces des Prairies,Familles économiques,,111500.0
2023,Dollars constants de 2024,Provinces des Prairies,Familles de personnes âgées,,87500.0
2023,Dollars constants de 2024,Provinces des Prairies,Couples de personnes âgées,,86100.0
2023,Dollars constants de 2024,Provinces des Prairies,Autres familles de personnes âgées,,94700.0
2023,Dollars constants de 2024,Provinces des Prairies,Familles de personnes non âgées,,119000.0
2023,Dollars constants de 2024,Provinces des Prairies,Couples,,110300.0
2023,Dollars constants de 2024,Provinces des Prairies,Couples avec des enfants,,130800.0
2023,Dollars constants de 2024,Provinces des Prairies,Couples avec d'autres personnes apparentées,,161300.0
2023,Dollars constants de 2024,Provinces des Prairies,One-parent families,,63900.0
2023,Dollars constants de 2024,Provinces des Prairies,One-parent families in which the parent is a man+,,73900.0
2023,Dollars constants de 2024,Provinces des Prairies,One-parent families in which the parent is a woman+,,60500.0
2023,Dollars constants de 2024,Provinces des Prairies,Autres familles de personnes non âgées,,91400.0
2023,Dollars constants de 2024,Provinces des Prairies,Personnes hors famille économique,,42100.0
2023,Dollars constants de 2024,Provinces des Prairies,Personnes âgées hors famille économique,,38200.0
2023,Dollars constants de 2024,Provinces des Prairies,Senior men+ not in an economic family,,37500.0
2023,Dollars constants de 2024,Provinces des Prairies,Senior women+ not in an economic family,,39000.0
2023,Dollars constants de 2024,Provinces des Prairies,Personnes non âgées hors famille économique,,43800.0
2023,Dollars constants de 2024,Provinces des Prairies,Non-senior men+ not in an economic family,,48600.0
2023,Dollars constants de 2024,Provinces des Prairies,Non-senior women+ not in an economic family,,38100.0
2023,Dollars constants de 2024,Manitoba,Familles économiques et personnes hors famille économique,46,71800.0
2023,Dollars constants de 2024,Manitoba,Familles économiques,46,97600.0
2023,Dollars constants de 2024,Manitoba,Familles de personnes âgées,46,78800.0
2023,Dollars constants de 2024,Manitoba,Couples de personnes âgées,46,78000.0
2023,Dollars constants de 2024,Manitoba,Autres familles de personnes âgées,46,84700.0
2023,Dollars constants de 2024,Manitoba,Familles de personnes non âgées,46,105600.0
2023,Dollars constants de 2024,Manitoba,Couples,46,95200.0
2023,Dollars constants de 2024,Manitoba,Couples avec des enfants,46,115400.0
2023,Dollars constants de 2024,Manitoba,Couples avec d'autres personnes apparentées,46,151900.0
2023,Dollars constants de 2024,Manitoba,One-parent families,46,58100.0
2023,Dollars constants de 2024,Manitoba,One-parent families in which the parent is a man+,46,68400.0
2023,Dollars constants de 2024,Manitoba,One-parent families in which the parent is a woman+,46,54700.0
2023,Dollars constants de 2024,Manitoba,Autres familles de personnes non âgées,46,85600.0
2023,Dollars constants de 2024,Manitoba,Personnes hors famille économique,46,40000.0
2023,Dollars constants de 2024,Manitoba,Personnes âgées hors famille économique,46,38600.0
2023,Dollars constants de 2024,Manitoba,Senior men+ not in an economic family,46,39900.0
2023,Dollars constants de 2024,Manitoba,Senior women+ not in an economic family,46,37500.0
2023,Dollars constants de 2024,Manitoba,Personnes non âgées hors famille économique,46,41100.0
2023,Dollars constants de 2024,Manitoba,Non-senior men+ not in an economic family,46,44600.0
2023,Dollars constants de 2024,Manitoba,Non-senior women+ not in an economic family,46,36300.0
2023,Dollars constants de 2024,Saskatchewan,Familles économiques et personnes hors famille économique,47,74800.0
2023,Dollars constants de 2024,Saskatchewan,Familles économiques,47,104400.0
2023,Dollars constants de 2024,Saskatchewan,Familles de personnes âgées,47,86500.0
2023,Dollars constants de 2024,Saskatchewan,Couples de personnes âgées,47,85900.0
2023,Dollars constants de 2024,Saskatchewan,Autres familles de personnes âgées,47,90000.0
2023,Dollars constants de 2024,Saskatchewan,Familles de personnes non âgées,47,112600.0
2023,Dollars constants de 2024,Saskatchewan,Couples,47,104700.0
2023,Dollars constants de 2024,Saskatchewan,Couples avec des enfants,47,126100.0
2023,Dollars constants de 2024,Saskatchewan,Couples avec d'autres personnes apparentées,47,160700.0
2023,Dollars constants de 2024,Saskatchewan,One-parent families,47,63600.0
2023,Dollars constants de 2024,Saskatchewan,One-parent families in which the parent is a man+,47,82800.0
2023,Dollars constants de 2024,Saskatchewan,One-parent families in which the parent is a woman+,47,60500.0
2023,Dollars constants de 2024,Saskatchewan,Autres familles de personnes non âgées,47,81400.0
2023,Dollars constants de 2024,Saskatchewan,Personnes hors famille économique,47,39500.0
2023,Dollars constants de 2024,Saskatchewan,Personnes âgées hors famille économique,47,37900.0
2023,Dollars constants de 2024,Saskatchewan,Senior men+ not in an economic family,47,36700.0
2023,Dollars constants de 2024,Saskatchewan,Senior women+ not in an economic family,47,38600.0
2023,Dollars constants de 2024,Saskatchewan,Personnes non âgées hors famille économique,47,40300.0
2023,Dollars constants de 2024,Saskatchewan,Non-senior men+ not in an economic family,47,44200.0
2023,Dollars constants de 2024,Saskatchewan,Non-senior women+ not in an economic family,47,36000.0
2023,Dollars constants de 2024,Alberta,Familles économiques et personnes hors famille économique,48,86300.0
2023,Dollars constants de 2024,Alberta,Familles économiques,48,117700.0
2023,Dollars constants de 2024,Alberta,Familles de personnes âgées,48,91400.0
2023,Dollars constants de 2024,Alberta,Couples de personnes âgées,48,90100.0
2023,Dollars constants de 2024,Alberta,Autres familles de personnes âgées,48,101700.0
2023,Dollars constants de 2024,Alberta,Familles de personnes non âgées,48,124600.0
2023,Dollars constants de 2024,Alberta,Couples,48,116600.0
2023,Dollars constants de 2024,Alberta,Couples avec des enfants,48,137200.0
2023,Dollars constants de 2024,Alberta,Couples avec d'autres personnes apparentées,48,164400.0
2023,Dollars constants de 2024,Alberta,One-parent families,48,65800.0
2023,Dollars constants de 2024,Alberta,One-parent families in which the parent is a man+,48,71400.0
2023,Dollars constants de 2024,Alberta,One-parent families in which the parent is a woman+,48,62300.0
2023,Dollars constants de 2024,Alberta,Autres familles de personnes non âgées,48,95500.0
2023,Dollars constants de 2024,Alberta,Personnes hors famille économique,48,43600.0
2023,Dollars constants de 2024,Alberta,Personnes âgées hors famille économique,48,38200.0
2023,Dollars constants de 2024,Alberta,Senior men+ not in an economic family,48,36700.0
2023,Dollars constants de 2024,Alberta,Senior women+ not in an economic family,48,39700.0
2023,Dollars constants de 2024,Alberta,Personnes non âgées hors famille économique,48,45800.0
2023,Dollars constants de 2024,Alberta,Non-senior men+ not in an economic family,48,51400.0
2023,Dollars constants de 2024,Alberta,Non-senior women+ not in an economic family,48,38400.0
2023,Dollars constants de 2024,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,74700.0
2023,Dollars constants de 2024,Colombie-Britannique,Familles économiques,59,112300.0
2023,Dollars constants de 2024,Colombie-Britannique,Familles de personnes âgées,59,87900.0
2023,Dollars constants de 2024,Colombie-Britannique,Couples de personnes âgées,59,83600.0
2023,Dollars constants de 2024,Colombie-Britannique,Autres familles de personnes âgées,59,108100.0
2023,Dollars constants de 2024,Colombie-Britannique,Familles de personnes non âgées,59,120700.0
2023,Dollars constants de 2024,Colombie-Britannique,Couples,59,109000.0
2023,Dollars constants de 2024,Colombie-Britannique,Couples avec des enfants,59,133700.0
2023,Dollars constants de 2024,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,168400.0
2023,Dollars constants de 2024,Colombie-Britannique,One-parent families,59,72000.0
2023,Dollars constants de 2024,Colombie-Britannique,One-parent families in which the parent is a man+,59,82300.0
2023,Dollars constants de 2024,Colombie-Britannique,One-parent families in which the parent is a woman+,59,68800.0
2023,Dollars constants de 2024,Colombie-Britannique,Autres familles de personnes non âgées,59,96900.0
2023,Dollars constants de 2024,Colombie-Britannique,Personnes hors famille économique,59,42200.0
2023,Dollars constants de 2024,Colombie-Britannique,Personnes âgées hors famille économique,59,38300.0
2023,Dollars constants de 2024,Colombie-Britannique,Senior men+ not in an economic family,59,41500.0
2023,Dollars constants de 2024,Colombie-Britannique,Senior women+ not in an economic family,59,36500.0
2023,Dollars constants de 2024,Colombie-Britannique,Personnes non âgées hors famille économique,59,44400.0
2023,Dollars constants de 2024,Colombie-Britannique,Non-senior men+ not in an economic family,59,46800.0
2023,Dollars constants de 2024,Colombie-Britannique,Non-senior women+ not in an economic family,59,41700.0
2023,Dollars constants de 2024,Territoires,Familles économiques et personnes hors famille économique,,98800.0
2023,Dollars constants de 2024,Territoires,Familles économiques,,131900.0
2023,Dollars constants de 2024,Territoires,Familles de personnes âgées,,105000.0
2023,Dollars constants de 2024,Territoires,Couples de personnes âgées,,116300.0
2023,Dollars constants de 2024,Territoires,Autres familles de personnes âgées,,
2023,Dollars constants de 2024,Territoires,Familles de personnes non âgées,,135500.0
2023,Dollars constants de 2024,Territoires,Couples,,153500.0
2023,Dollars constants de 2024,Territoires,Couples avec des enfants,,161100.0
2023,Dollars constants de 2024,Territoires,Couples avec d'autres personnes apparentées,,207600.0
2023,Dollars constants de 2024,Territoires,One-parent families,,83000.0
2023,Dollars constants de 2024,Territoires,One-parent families in which the parent is a man+,,
2023,Dollars constants de 2024,Territoires,One-parent families in which the parent is a woman+,,82800.0
2023,Dollars constants de 2024,Territoires,Autres familles de personnes non âgées,,112700.0
2023,Dollars constants de 2024,Territoires,Personnes hors famille économique,,59400.0
2023,Dollars constants de 2024,Territoires,Personnes âgées hors famille économique,,45700.0
2023,Dollars constants de 2024,Territoires,Senior men+ not in an economic family,,49500.0
2023,Dollars constants de 2024,Territoires,Senior women+ not in an economic family,,41800.0
2023,Dollars constants de 2024,Territoires,Personnes non âgées hors famille économique,,64500.0
2023,Dollars constants de 2024,Territoires,Non-senior men+ not in an economic family,,65800.0
2023,Dollars constants de 2024,Territoires,Non-senior women+ not in an economic family,,63800.0
2023,Dollars constants de 2024,Yukon,Familles économiques et personnes hors famille économique,60,83300.0
2023,Dollars constants de 2024,Yukon,Familles économiques,60,131100.0
2023,Dollars constants de 2024,Yukon,Familles de personnes âgées,60,105000.0
2023,Dollars constants de 2024,Yukon,Couples de personnes âgées,60,94900.0
2023,Dollars constants de 2024,Yukon,Autres familles de personnes âgées,60,
2023,Dollars constants de 2024,Yukon,Familles de personnes non âgées,60,134700.0
2023,Dollars constants de 2024,Yukon,Couples,60,151100.0
2023,Dollars constants de 2024,Yukon,Couples avec des enfants,60,161100.0
2023,Dollars constants de 2024,Yukon,Couples avec d'autres personnes apparentées,60,
2023,Dollars constants de 2024,Yukon,One-parent families,60,
2023,Dollars constants de 2024,Yukon,One-parent families in which the parent is a man+,60,
2023,Dollars constants de 2024,Yukon,One-parent families in which the parent is a woman+,60,
2023,Dollars constants de 2024,Yukon,Autres familles de personnes non âgées,60,
2023,Dollars constants de 2024,Yukon,Personnes hors famille économique,60,51200.0
2023,Dollars constants de 2024,Yukon,Personnes âgées hors famille économique,60,49300.0
2023,Dollars constants de 2024,Yukon,Senior men+ not in an economic family,60,49800.0
2023,Dollars constants de 2024,Yukon,Senior women+ not in an economic family,60,44400.0
2023,Dollars constants de 2024,Yukon,Personnes non âgées hors famille économique,60,52300.0
2023,Dollars constants de 2024,Yukon,Non-senior men+ not in an economic family,60,53300.0
2023,Dollars constants de 2024,Yukon,Non-senior women+ not in an economic family,60,51700.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Familles économiques et personnes hors famille économique,61,104900.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Familles économiques,61,141400.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Familles de personnes âgées,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Couples de personnes âgées,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Autres familles de personnes âgées,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Familles de personnes non âgées,61,145700.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Couples,61,152100.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Couples avec des enfants,61,179900.0
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Couples avec d'autres personnes apparentées,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,One-parent families,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,One-parent families in which the parent is a man+,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,One-parent families in which the parent is a woman+,61,
2023,Dollars constants de 2024,Territoires du Nord-Ouest,Autres familles de personnes non âgées,61,118900.0
